title,content,text
Liên kết đào tạo với ĐH Sunderland (UoS) - Anh Quốc,"```markdown
# Chương trình Đào tạo  
## 1. Kỹ thuật Điện – Điện tử (3+1 hoặc 4+0)  
### Giai đoạn 1  
- Học tiếng Anh, nếu SV đã có **IELTS 6.0** thì được chuyển tiếp sang giai đoạn 2.  
- Cấp chứng chỉ tiếng Anh Cấp độ 4 do Trường Cao đẳng Quốc tế TEG, Singapore cấp (**Tương đương IELTS 6.0**).  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 2  
- Học chuyên ngành.  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 3  
- Học chuyên ngành.  
- **Cấp bằng ĐH của UoS**.  
- **Học tại SPKT hoặc UoS**.  
- **Học phí**:  
  - 150 triệu nếu học ở VN.  
  - Khoảng 350 triệu nếu học ở UoS.  
- **Chi phí ăn ở, sinh hoạt ở UK**: Khoảng 350 triệu.  
---
## 2. Quản trị Kinh doanh (3+1 hoặc 4+0)  
- **Chỉ tiêu**: 100  
- **Khối xét tuyển**: A00, A01, D01, D90  
- Hoàn thành giai đoạn 2 được cấp **Bằng Cao đẳng Quốc gia Anh Pearson BTEC Level 5 HND (Higher National Diploma)**.  ","Liên kết đào tạo với ĐH Sunderland (UoS) - Anh Quốc - ```markdown
# Chương trình Đào tạo  
## 1. Kỹ thuật Điện – Điện tử (3+1 hoặc 4+0)  
### Giai đoạn 1  
- Học tiếng Anh, nếu SV đã có **IELTS 6.0** thì được chuyển tiếp sang giai đoạn 2.  
- Cấp chứng chỉ tiếng Anh Cấp độ 4 do Trường Cao đẳng Quốc tế TEG, Singapore cấp (**Tương đương IELTS 6.0**).  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 2  
- Học chuyên ngành.  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 3  
- Học chuyên ngành.  
- **Cấp bằng ĐH của UoS**.  
- **Học tại SPKT hoặc UoS**.  
- **Học phí**:  
  - 150 triệu nếu học ở VN.  
  - Khoảng 350 triệu nếu học ở UoS.  
- **Chi phí ăn ở, sinh hoạt ở UK**: Khoảng 350 triệu.  
---
## 2. Quản trị Kinh doanh (3+1 hoặc 4+0)  
- **Chỉ tiêu**: 100  
- **Khối xét tuyển**: A00, A01, D01, D90  
- Hoàn thành giai đoạn 2 được cấp **Bằng Cao đẳng Quốc gia Anh Pearson BTEC Level 5 HND (Higher National Diploma)**.  "
Liên kết đào tạo với ĐH Northampton (UoN) - Anh Quốc,"```markdown
## 1. Logistics và Tài chính Thương mại (3+1 hoặc 4+0)  
### Giai đoạn 1  
- Học tiếng Anh, nếu SV đã có **IELTS 6.0** thì được chuyển tiếp sang giai đoạn 2 (**miễn học năm nhất**).  
- Cấp chứng chỉ tiếng Anh Cấp độ 4 do Trường Cao đẳng Quốc tế TEG, Singapore cấp (**Tương đương IELTS 6.0**).  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 2  
- Học chuyên ngành.  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 3  
- Học chuyên ngành.  
- **Cấp bằng ĐH của UoN**.  
- **Học tại SPKT hoặc UoN**.  
- **Học phí**:  
  - 160 triệu nếu học ở VN.  
  - Khoảng 350 triệu nếu học ở UoS.  
- **Chi phí ăn ở, sinh hoạt ở UK**: Khoảng 350 triệu.  
- **Chỉ tiêu**: 50  
- **Khối xét tuyển**: A00, A01, D01, D90  
","Liên kết đào tạo với ĐH Northampton (UoN) - Anh Quốc - ```markdown
## 1. Logistics và Tài chính Thương mại (3+1 hoặc 4+0)  
### Giai đoạn 1  
- Học tiếng Anh, nếu SV đã có **IELTS 6.0** thì được chuyển tiếp sang giai đoạn 2 (**miễn học năm nhất**).  
- Cấp chứng chỉ tiếng Anh Cấp độ 4 do Trường Cao đẳng Quốc tế TEG, Singapore cấp (**Tương đương IELTS 6.0**).  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 2  
- Học chuyên ngành.  
- **Học tại SPKT**.  
- **Học phí**: 70 triệu.  
### Giai đoạn 3  
- Học chuyên ngành.  
- **Cấp bằng ĐH của UoN**.  
- **Học tại SPKT hoặc UoN**.  
- **Học phí**:  
  - 160 triệu nếu học ở VN.  
  - Khoảng 350 triệu nếu học ở UoS.  
- **Chi phí ăn ở, sinh hoạt ở UK**: Khoảng 350 triệu.  
- **Chỉ tiêu**: 50  
- **Khối xét tuyển**: A00, A01, D01, D90  
"
Liên kết đào tạo với ĐH Tongmyong (TU) - Hàn Quốc,"```markdown
| STT | Ngành                          | Năm 1 và Năm 2                            | Năm 3 và Năm 4 |
|-----|--------------------------------|-------------------------------------------|----------------|
| 1   | Công nghệ Kỹ thuật Ô tô        | **Giai đoạn 1**                           | **Giai đoạn 2** |
| 2   | Công nghệ Kỹ thuật Cơ khí       | - Học kỳ 1: học tiếng Anh                 | - Học chuyên ngành của TU, học tại TU, cấp bằng đại học bởi TU. |
| 3   | Công nghệ Thông tin             | - Các học kỳ còn lại: học chuyên ngành của SPKT | - Học phí: 30 triệu đến 54 triệu/năm tùy thuộc vào điểm IELTS. |
|     |                                 | - Học tại SPKT                            | - Chi phí ở KTX: khoảng 36 triệu/năm (KTX tiêu chuẩn quốc tế, 1 phòng 3 SV, được phục vụ ăn 2 bữa/ngày, trừ thứ 7 chủ nhật). |
|     |                                 | - Học phí: 70 triệu/năm                   | - Chi phí khác: |
|     |                                 | - Phải có IELTS 5.5 mới được chuyển tiếp sang giai đoạn 2 |   + Phí tuyển sinh: 1 triệu |
|     |                                 |                                           |   + Bảo hiểm: 1,6 triệu |
|     |                                 |                                           |   + Giấy chứng nhận đăng ký người nước ngoài: 600.000 |
|     |                                 |                                           | - Các khóa nhập học ở TU bắt đầu vào tháng 3 hoặc tháng 9 hằng năm. |
|     |                                 |                                           | - SV được làm thêm khi đã học tại HQ ít nhất 1 học kỳ, được làm 20 giờ/tuần trong học kỳ, mỗi giờ được trả khoảng từ 140.000 VNĐ đến 250.000 VNĐ. |
|     |                                 |                                           | - Hạn chót nộp hồ sơ phải trước 1,5 tháng so với khóa nhập học tương ứng. |


- **Chỉ tiêu**: 50
- **Khối xét tuyển**: A00, A01, D01, D90

","Liên kết đào tạo với ĐH Tongmyong (TU) - Hàn Quốc - ```markdown
| STT | Ngành                          | Năm 1 và Năm 2                            | Năm 3 và Năm 4 |
|-----|--------------------------------|-------------------------------------------|----------------|
| 1   | Công nghệ Kỹ thuật Ô tô        | **Giai đoạn 1**                           | **Giai đoạn 2** |
| 2   | Công nghệ Kỹ thuật Cơ khí       | - Học kỳ 1: học tiếng Anh                 | - Học chuyên ngành của TU, học tại TU, cấp bằng đại học bởi TU. |
| 3   | Công nghệ Thông tin             | - Các học kỳ còn lại: học chuyên ngành của SPKT | - Học phí: 30 triệu đến 54 triệu/năm tùy thuộc vào điểm IELTS. |
|     |                                 | - Học tại SPKT                            | - Chi phí ở KTX: khoảng 36 triệu/năm (KTX tiêu chuẩn quốc tế, 1 phòng 3 SV, được phục vụ ăn 2 bữa/ngày, trừ thứ 7 chủ nhật). |
|     |                                 | - Học phí: 70 triệu/năm                   | - Chi phí khác: |
|     |                                 | - Phải có IELTS 5.5 mới được chuyển tiếp sang giai đoạn 2 |   + Phí tuyển sinh: 1 triệu |
|     |                                 |                                           |   + Bảo hiểm: 1,6 triệu |
|     |                                 |                                           |   + Giấy chứng nhận đăng ký người nước ngoài: 600.000 |
|     |                                 |                                           | - Các khóa nhập học ở TU bắt đầu vào tháng 3 hoặc tháng 9 hằng năm. |
|     |                                 |                                           | - SV được làm thêm khi đã học tại HQ ít nhất 1 học kỳ, được làm 20 giờ/tuần trong học kỳ, mỗi giờ được trả khoảng từ 140.000 VNĐ đến 250.000 VNĐ. |
|     |                                 |                                           | - Hạn chót nộp hồ sơ phải trước 1,5 tháng so với khóa nhập học tương ứng. |


- **Chỉ tiêu**: 50
- **Khối xét tuyển**: A00, A01, D01, D90

"
Liên kết đào tạo với ĐH Kettering (KU) - Mỹ,,Liên kết đào tạo với ĐH Kettering (KU) - Mỹ - nan
Liên kết đào tạo với ĐH Adelaide (UoA) - Úc,,Liên kết đào tạo với ĐH Adelaide (UoA) - Úc - nan
 Liên kết đào tạo với ĐH Griffith (UoG) - Úc,, Liên kết đào tạo với ĐH Griffith (UoG) - Úc - nan
Liên kết đào tạo với ĐH ESSCA - Pháp,,Liên kết đào tạo với ĐH ESSCA - Pháp - nan
Thời gian xét tuyển và nhập học,"```markdown
| Nội dung             | Đợt 1                  | Đợt 2                  |
|----------------------|-----------------------|-----------------------|
| Đăng ký xét tuyển   | 15/03/2025 - 10/09/2025 | 01/10/2025 - 16/12/2025 |
| Nhập học            | 09/2025                | 01/2026                |
","Thời gian xét tuyển và nhập học - ```markdown
| Nội dung             | Đợt 1                  | Đợt 2                  |
|----------------------|-----------------------|-----------------------|
| Đăng ký xét tuyển   | 15/03/2025 - 10/09/2025 | 01/10/2025 - 16/12/2025 |
| Nhập học            | 09/2025                | 01/2026                |
"
Liên hệ,"Khoa Đào tạo Quốc tế - Trường Đại học Sư phạm Kỹ thuật TP. HCM.
Số 01 Võ Văn Ngân, P. Linh Chiểu, TP. Thủ Đức, TP. Hồ Chí Minh.
+ Văn phòng: Phòng F1-707, lầu 7, tòa nhà F1.
+ Tel/Fax: 028.37.225.221, hoặc 028.37.221.223 (ext. 8440 hoặc 8446).
+ Hotline/Zalo: 0902 628 508, 0982 612 805.
+ Website: http://fie.hcmute.edu.vn , 
+ Email: fiec@hcmute.edu.vn, 
+ Facebook /Fanpage: Khoa Đào tạo Quốc tế ĐH Sư phạm Kỹ thuật TPHCM
https://www.facebook.com/DaoTaoQuocTeSPKT ","Liên hệ - Khoa Đào tạo Quốc tế - Trường Đại học Sư phạm Kỹ thuật TP. HCM.
Số 01 Võ Văn Ngân, P. Linh Chiểu, TP. Thủ Đức, TP. Hồ Chí Minh.
+ Văn phòng: Phòng F1-707, lầu 7, tòa nhà F1.
+ Tel/Fax: 028.37.225.221, hoặc 028.37.221.223 (ext. 8440 hoặc 8446).
+ Hotline/Zalo: 0902 628 508, 0982 612 805.
+ Website: http://fie.hcmute.edu.vn , 
+ Email: fiec@hcmute.edu.vn, 
+ Facebook /Fanpage: Khoa Đào tạo Quốc tế ĐH Sư phạm Kỹ thuật TPHCM
https://www.facebook.com/DaoTaoQuocTeSPKT "
"CÁC BƯỚC ĐĂNG KÝ XÉT TUYỂN, CÔNG BỐ KẾT QUẢ VÀ NỘP HỒ SƠ","Bước 1. Thí sinh đăng ký xét tuyển bằng 1 trong 2 phương thức sau:
- Phương thức 1: Đăng ký trực tuyến tại http://xettuyenqt.hcmute.edu.vn, tối đa 10 nguyện vọng (Có hướng dẫn chi tiết từng bước khi làm hồ sơ).
- Phương thức 2: Đăng ký trực tiếp tại Văn phòng ở Cơ sở 1 hoặc Cơ sở 2.
Chú ý: 
- Mỗi thí sinh đăng ký tối đa 10 nguyện vọng (các nguyện vọng được xét theo thứ tự ưu tiên, nguyện vọng 1 là ưu tiên nhất).
- Xét tuyển dùng điểm thi tốt nghiệp Trung học phổ thông theo tổ hợp 3 môn đạt 15 trở lên, không giới hạn ngưỡng điểm trung bình từng môn, áp dụng cho thí sinh tốt nghiệp năm 2024.
- Xét tuyển dựa vào tổng điểm trung bình học bạ 5 học kỳ (không tính học kỳ 2 lớp 12) hoặc tổng điểm trung bình học bạ 2 học kỳ của lớp 12 của 3 môn theo tổ hợp 3 môn đạt 18 trở lên, không giới hạn ngưỡng điểm trung bình từng môn) cho học sinh của tất cả các trường THPT trên cả nước, hoặc các điều kiện tương đương đối với thí sinh học chương trình giáo dục phổ thông của nước ngoài (kể cả thí sinh đã tốt nghiệp các năm trước). 

Bước 2. Nộp phí xét tuyển: 15.000đ/1 nguyện vọng. Nộp qua tài khoản:
+ Tên đơn vị thụ hưởng: Trường ĐH Sư phạm Kỹ thuật TP. HCM 
+ Số tài khoản:  31410001848945
+ Ngân hàng TMCP Đầu tư và phát triển Việt Nam (BIDV), chi nhánh Đông Sài Gòn. TP. HCM 
+ Nội dung chuyển khoản: theo cú pháp [Số chứng minh nhân dân] Họ tên của thí sinh] [XT LKQT].
Ví dụ: 301239612 NGUYEN VAN NAM XT LKQT.
Bước 3. Thí sinh theo dõi kết quả đủ điều kiện vào học tại trường (sẽ chính thức khi học sinh được công nhận tốt nghiệp THPT) được công báo qua trang https://tracuuxettuyenqt.hcmute.edu.vn/.
Bước 4. Sau khi có kết quả đủ điều kiện vào học tại trường và nhận thông báo nhập học, thí sinh nộp hồ sơ (theo hướng dẫn khi nhận giấy báo nhập học), đóng học phí và lệ phí nhập học (500.000 đ/sinh viên) tại Văn phòng ở Cơ sở 1 hoặc Cơ sở 2.
","CÁC BƯỚC ĐĂNG KÝ XÉT TUYỂN, CÔNG BỐ KẾT QUẢ VÀ NỘP HỒ SƠ - Bước 1. Thí sinh đăng ký xét tuyển bằng 1 trong 2 phương thức sau:
- Phương thức 1: Đăng ký trực tuyến tại http://xettuyenqt.hcmute.edu.vn, tối đa 10 nguyện vọng (Có hướng dẫn chi tiết từng bước khi làm hồ sơ).
- Phương thức 2: Đăng ký trực tiếp tại Văn phòng ở Cơ sở 1 hoặc Cơ sở 2.
Chú ý: 
- Mỗi thí sinh đăng ký tối đa 10 nguyện vọng (các nguyện vọng được xét theo thứ tự ưu tiên, nguyện vọng 1 là ưu tiên nhất).
- Xét tuyển dùng điểm thi tốt nghiệp Trung học phổ thông theo tổ hợp 3 môn đạt 15 trở lên, không giới hạn ngưỡng điểm trung bình từng môn, áp dụng cho thí sinh tốt nghiệp năm 2024.
- Xét tuyển dựa vào tổng điểm trung bình học bạ 5 học kỳ (không tính học kỳ 2 lớp 12) hoặc tổng điểm trung bình học bạ 2 học kỳ của lớp 12 của 3 môn theo tổ hợp 3 môn đạt 18 trở lên, không giới hạn ngưỡng điểm trung bình từng môn) cho học sinh của tất cả các trường THPT trên cả nước, hoặc các điều kiện tương đương đối với thí sinh học chương trình giáo dục phổ thông của nước ngoài (kể cả thí sinh đã tốt nghiệp các năm trước). 

Bước 2. Nộp phí xét tuyển: 15.000đ/1 nguyện vọng. Nộp qua tài khoản:
+ Tên đơn vị thụ hưởng: Trường ĐH Sư phạm Kỹ thuật TP. HCM 
+ Số tài khoản:  31410001848945
+ Ngân hàng TMCP Đầu tư và phát triển Việt Nam (BIDV), chi nhánh Đông Sài Gòn. TP. HCM 
+ Nội dung chuyển khoản: theo cú pháp [Số chứng minh nhân dân] Họ tên của thí sinh] [XT LKQT].
Ví dụ: 301239612 NGUYEN VAN NAM XT LKQT.
Bước 3. Thí sinh theo dõi kết quả đủ điều kiện vào học tại trường (sẽ chính thức khi học sinh được công nhận tốt nghiệp THPT) được công báo qua trang https://tracuuxettuyenqt.hcmute.edu.vn/.
Bước 4. Sau khi có kết quả đủ điều kiện vào học tại trường và nhận thông báo nhập học, thí sinh nộp hồ sơ (theo hướng dẫn khi nhận giấy báo nhập học), đóng học phí và lệ phí nhập học (500.000 đ/sinh viên) tại Văn phòng ở Cơ sở 1 hoặc Cơ sở 2.
"
CHÍNH SÁCH KHUYẾN KHÍCH TÀI NĂNG,"Học bổng khuyến khích theo quy định của Nhà trường;
Học bổng chuyển tiếp giai đoạn học ở nước ngoài: giảm từ 15% đến 100% học phí (tuỳ theo điều kiện và từng chương trình đào tạo).
","CHÍNH SÁCH KHUYẾN KHÍCH TÀI NĂNG - Học bổng khuyến khích theo quy định của Nhà trường;
Học bổng chuyển tiếp giai đoạn học ở nước ngoài: giảm từ 15% đến 100% học phí (tuỳ theo điều kiện và từng chương trình đào tạo).
"
Đại học Vừa làm vừa học:,"Xét tuyển dựa trên kết quả học bạ THPT: Điểm trung bình học bạ 6 học kỳ của 3 môn Toán-Lý-Hóa hoặc Toán-Lý-Tiếng Anh.
Xét tuyển dựa trên điểm thi THPT 2025, 2024, 2023, 2022 của 3 môn Toán-Lý-Hóa hoặc Toán-Lý-Tiếng Anh.
","Đại học Vừa làm vừa học: - Xét tuyển dựa trên kết quả học bạ THPT: Điểm trung bình học bạ 6 học kỳ của 3 môn Toán-Lý-Hóa hoặc Toán-Lý-Tiếng Anh.
Xét tuyển dựa trên điểm thi THPT 2025, 2024, 2023, 2022 của 3 môn Toán-Lý-Hóa hoặc Toán-Lý-Tiếng Anh.
"
Đại học VLVH_liên thông từ Trung cấp,Xét tuyển theo Bảng điểm tốt nghiệp Trung cấp hoặc xét tuyển theo Học bạ phổ thông đối với những thí sinh đã tốt nghiệp phổ thông và chỉ có bằng nghề 3/7.,Đại học VLVH_liên thông từ Trung cấp - Xét tuyển theo Bảng điểm tốt nghiệp Trung cấp hoặc xét tuyển theo Học bạ phổ thông đối với những thí sinh đã tốt nghiệp phổ thông và chỉ có bằng nghề 3/7.
Đại học VLVH_ liên thông từ Cao đẳng,"Xét tuyển theo Bảng điểm tốt nghiệp Cao đẳng.
","Đại học VLVH_ liên thông từ Cao đẳng - Xét tuyển theo Bảng điểm tốt nghiệp Cao đẳng.
"
Ngưỡng đầu vào đối với khối Vừa làm vừa học liên thông Cao đẳng – Đại học ngành Sư phạm Tiếng Anh,"a) Áp dụng một trong các tiêu chí sau:
Học lực lớp 12 đạt loại giỏi trở lên hoặc điểm trung bình chung các môn văn hóa cấp THPT đạt từ 8.0 trở lên;
Tốt nghiệp THPT loại giỏi trở lên hoặc học lực lớp 12 đạt loại khá và có 3 năm kinh nghiệm công tác đúng với chuyên môn đào tạo;
Tốt nghiệp cao đẳng đạt loại giỏi trở lên;
Tốt nghiệp cao đẳng đạt loại khá và có 3 năm kinh nghiệm công tác đúng với chuyên môn đào tạo;
b) Đối với người đã trúng tuyển hoặc đã tốt nghiệp các ngành đào tạo giáo viên trước ngày 07 tháng 5 năm 2020 nếu dự tuyển vào học đại học để đạt trình độ chuẩn theo quy định tại Điều 72 Luật Giáo dục năm 2019, ngưỡng đầu vào: Điểm trung bình tốt nghiệp Cao đẳng từ 5.0 trở lên theo thang điểm 10 hoặc 2.0 trở lên theo thang điểm 4.
        Lưu ý:
Thí sinh đã tốt nghiệp Cao đẳng chuyên ngành phù hợp.
Đối với thí sinh không tốt nghiệp Cao đẳng đúng ngành đào tạo giáo viên phải nộp thêm Chứng chỉ sư phạm (có thể nộp bổ sung trong vòng một năm sau khi nhập học).
","Ngưỡng đầu vào đối với khối Vừa làm vừa học liên thông Cao đẳng – Đại học ngành Sư phạm Tiếng Anh - a) Áp dụng một trong các tiêu chí sau:
Học lực lớp 12 đạt loại giỏi trở lên hoặc điểm trung bình chung các môn văn hóa cấp THPT đạt từ 8.0 trở lên;
Tốt nghiệp THPT loại giỏi trở lên hoặc học lực lớp 12 đạt loại khá và có 3 năm kinh nghiệm công tác đúng với chuyên môn đào tạo;
Tốt nghiệp cao đẳng đạt loại giỏi trở lên;
Tốt nghiệp cao đẳng đạt loại khá và có 3 năm kinh nghiệm công tác đúng với chuyên môn đào tạo;
b) Đối với người đã trúng tuyển hoặc đã tốt nghiệp các ngành đào tạo giáo viên trước ngày 07 tháng 5 năm 2020 nếu dự tuyển vào học đại học để đạt trình độ chuẩn theo quy định tại Điều 72 Luật Giáo dục năm 2019, ngưỡng đầu vào: Điểm trung bình tốt nghiệp Cao đẳng từ 5.0 trở lên theo thang điểm 10 hoặc 2.0 trở lên theo thang điểm 4.
        Lưu ý:
Thí sinh đã tốt nghiệp Cao đẳng chuyên ngành phù hợp.
Đối với thí sinh không tốt nghiệp Cao đẳng đúng ngành đào tạo giáo viên phải nộp thêm Chứng chỉ sư phạm (có thể nộp bổ sung trong vòng một năm sau khi nhập học).
"
"Thời gian tuyển sinh
","```markdown
| Đợt xét tuyển | Nhận hồ sơ                            | Thời gian dự kiến nhận kết quả xét tuyển |
| ------------- | ------------------------------------- | ---------------------------------------- |
| Đợt 2         | Từ ngày ra Thông báo đến hết tháng 06 | Tháng 07                                 |
| Đợt 3         | Từ ngày ra Thông báo đến hết tháng 11 | Tháng 12                                 |
```","Thời gian tuyển sinh
 - ```markdown
| Đợt xét tuyển | Nhận hồ sơ                            | Thời gian dự kiến nhận kết quả xét tuyển |
| ------------- | ------------------------------------- | ---------------------------------------- |
| Đợt 2         | Từ ngày ra Thông báo đến hết tháng 06 | Tháng 07                                 |
| Đợt 3         | Từ ngày ra Thông báo đến hết tháng 11 | Tháng 12                                 |
```"
